"LON","LAT","PLOT_ID","SAMPLE_ID","PL_PACKETID"
105.503179231768,21.6989975205285,6987126,133997753,70401
105.503179231768,21.6991227194443,6987126,133997754,70401
105.503313979061,21.6988723215039,6987126,133997755,70401
105.503313979061,21.6989975205285,6987126,133997756,70401
105.503313979061,21.6991227194443,6987126,133997757,70401
105.503313979061,21.6992479182512,6987126,133997758,70401
105.503448726354,21.6987471223704,6987126,133997759,70401
105.503448726354,21.6988723215039,6987126,133997760,70401
105.503448726354,21.6989975205285,6987126,133997761,70401
105.503448726354,21.6991227194443,6987126,133997762,70401
105.503448726354,21.6992479182512,6987126,133997763,70401
105.503448726354,21.6993731169492,6987126,133997764,70401
105.503583473646,21.6987471223704,6987126,133997765,70401
105.503583473646,21.6988723215039,6987126,133997766,70401
105.503583473646,21.6989975205285,6987126,133997767,70401
105.503583473646,21.6991227194443,6987126,133997768,70401
105.503583473646,21.6992479182512,6987126,133997769,70401
105.503583473646,21.6993731169492,6987126,133997770,70401
105.503718220939,21.6988723215039,6987126,133997771,70401
105.503718220939,21.6989975205285,6987126,133997772,70401
105.503718220939,21.6991227194443,6987126,133997773,70401
105.503718220939,21.6992479182512,6987126,133997774,70401
105.503852968232,21.6989975205285,6987126,133997775,70401
105.503852968232,21.6991227194443,6987126,133997776,70401
107.249739668232,16.207160163873,6987130,133997871,70401
107.249739668232,16.2072895561058,6987130,133997872,70401
106.357242331768,18.0011106242699,6987150,133998329,70401
106.357242331768,18.0012387757068,6987150,133998330,70401
106.357377079061,18.0009824727398,6987150,133998331,70401
106.357377079061,18.0011106242699,6987150,133998332,70401
106.357377079061,18.0012387757068,6987150,133998333,70401
106.357377079061,18.0013669270507,6987150,133998334,70401
106.357511826354,18.0008543211165,6987150,133998335,70401
106.357511826354,18.0009824727398,6987150,133998336,70401
106.357511826354,18.0011106242699,6987150,133998337,70401
106.357511826354,18.0012387757068,6987150,133998338,70401
106.357511826354,18.0013669270507,6987150,133998339,70401
106.357511826354,18.0014950783013,6987150,133998340,70401
106.357646573646,18.0008543211165,6987150,133998341,70401
106.357646573646,18.0009824727398,6987150,133998342,70401
106.357646573646,18.0011106242699,6987150,133998343,70401
106.357646573646,18.0012387757068,6987150,133998344,70401
106.357646573646,18.0013669270507,6987150,133998345,70401
106.357646573646,18.0014950783013,6987150,133998346,70401
106.357781320939,18.0009824727398,6987150,133998347,70401
106.357781320939,18.0011106242699,6987150,133998348,70401
106.357781320939,18.0012387757068,6987150,133998349,70401
106.357781320939,18.0013669270507,6987150,133998350,70401
106.357916068232,18.0011106242699,6987150,133998351,70401
106.357916068232,18.0012387757068,6987150,133998352,70401
107.399959831768,21.4117916164488,6987152,133998377,70401
107.399959831768,21.4119170635243,6987152,133998378,70401
107.400094579061,21.4116661692657,6987152,133998379,70401
107.400094579061,21.4117916164488,6987152,133998380,70401
107.400094579061,21.4119170635243,6987152,133998381,70401
107.400094579061,21.412042510492,6987152,133998382,70401
107.400229326354,21.4115407219748,6987152,133998383,70401
107.400229326354,21.4116661692657,6987152,133998384,70401
107.400229326354,21.4117916164488,6987152,133998385,70401
107.400229326354,21.4119170635243,6987152,133998386,70401
107.400229326354,21.412042510492,6987152,133998387,70401
107.400229326354,21.412167957352,6987152,133998388,70401
107.400364073646,21.4115407219748,6987152,133998389,70401
107.400364073646,21.4116661692657,6987152,133998390,70401
107.400364073646,21.4117916164488,6987152,133998391,70401
107.400364073646,21.4119170635243,6987152,133998392,70401
107.400364073646,21.412042510492,6987152,133998393,70401
107.400364073646,21.412167957352,6987152,133998394,70401
107.400498820939,21.4116661692657,6987152,133998395,70401
107.400498820939,21.4117916164488,6987152,133998396,70401
107.400498820939,21.4119170635243,6987152,133998397,70401
107.400498820939,21.412042510492,6987152,133998398,70401
107.400633568232,21.4117916164488,6987152,133998399,70401
107.400633568232,21.4119170635243,6987152,133998400,70401
108.441808231768,14.4040364942108,6987165,133998689,70401
108.441808231768,14.4041670057701,6987165,133998690,70401
108.441942979061,14.4039059825751,6987165,133998691,70401
108.441942979061,14.4040364942108,6987165,133998692,70401
108.441942979061,14.4041670057701,6987165,133998693,70401
108.442077726354,14.4037754708631,6987165,133998695,70401
108.442077726354,14.4039059825751,6987165,133998696,70401
108.442077726354,14.4040364942108,6987165,133998697,70401
108.442212473646,14.4037754708631,6987165,133998701,70401
105.710184831768,18.1098588239036,6987167,133998737,70401
105.710184831768,18.109986896073,6987167,133998738,70401
105.710319579061,18.1097307516405,6987167,133998739,70401
105.710319579061,18.1098588239036,6987167,133998740,70401
105.710319579061,18.109986896073,6987167,133998741,70401
105.710319579061,18.1101149681488,6987167,133998742,70401
105.710454326354,18.1096026792838,6987167,133998743,70401
105.710454326354,18.1097307516405,6987167,133998744,70401
105.710454326354,18.1098588239036,6987167,133998745,70401
105.710454326354,18.109986896073,6987167,133998746,70401
105.710454326354,18.1101149681488,6987167,133998747,70401
105.710454326354,18.110243040131,6987167,133998748,70401
105.710589073646,18.1096026792838,6987167,133998749,70401
105.710589073646,18.1097307516405,6987167,133998750,70401
105.710589073646,18.1098588239036,6987167,133998751,70401
105.710589073646,18.109986896073,6987167,133998752,70401
105.710589073646,18.1101149681488,6987167,133998753,70401
105.710589073646,18.110243040131,6987167,133998754,70401
105.710723820939,18.1097307516405,6987167,133998755,70401
105.710723820939,18.1098588239036,6987167,133998756,70401
105.710723820939,18.109986896073,6987167,133998757,70401
105.710723820939,18.1101149681488,6987167,133998758,70401
105.710858568232,18.1098588239036,6987167,133998759,70401
105.710858568232,18.109986896073,6987167,133998760,70401
109.056388426354,13.4253708675351,6987170,133998815,70401
109.056388426354,13.4255019325748,6987170,133998816,70401
109.056388426354,13.4256329975428,6987170,133998817,70401
109.056388426354,13.4257640624393,6987170,133998818,70401
109.056523173646,13.4253708675351,6987170,133998821,70401
109.056523173646,13.4255019325748,6987170,133998822,70401
109.056523173646,13.4256329975428,6987170,133998823,70401
109.056523173646,13.4257640624393,6987170,133998824,70401
109.056657920939,13.4255019325748,6987170,133998827,70401
109.056657920939,13.4256329975428,6987170,133998828,70401
109.056657920939,13.4257640624393,6987170,133998829,70401
109.056792668232,13.4256329975428,6987170,133998831,70401
109.056792668232,13.4257640624393,6987170,133998832,70401
106.555095826354,11.4699303194892,6987178,133999007,70401
105.015884231768,19.6539614914804,6987206,133999673,70401
105.015884231768,19.6540883884945,6987206,133999674,70401
105.016018979061,19.653834594366,6987206,133999675,70401
105.016018979061,19.6539614914804,6987206,133999676,70401
105.016018979061,19.6540883884945,6987206,133999677,70401
105.016018979061,19.6542152854081,6987206,133999678,70401
105.016153726354,19.6537076971512,6987206,133999679,70401
105.016153726354,19.653834594366,6987206,133999680,70401
105.016153726354,19.6539614914804,6987206,133999681,70401
105.016153726354,19.6540883884945,6987206,133999682,70401
105.016153726354,19.6542152854081,6987206,133999683,70401
105.016153726354,19.6543421822214,6987206,133999684,70401
105.016288473646,19.6537076971512,6987206,133999685,70401
105.016288473646,19.653834594366,6987206,133999686,70401
105.016288473646,19.6539614914804,6987206,133999687,70401
105.016288473646,19.6540883884945,6987206,133999688,70401
105.016288473646,19.6542152854081,6987206,133999689,70401
105.016288473646,19.6543421822214,6987206,133999690,70401
105.016423220939,19.653834594366,6987206,133999691,70401
105.016423220939,19.6539614914804,6987206,133999692,70401
105.016423220939,19.6540883884945,6987206,133999693,70401
105.016423220939,19.6542152854081,6987206,133999694,70401
105.016557968232,19.6539614914804,6987206,133999695,70401
105.016557968232,19.6540883884945,6987206,133999696,70401
108.206468231768,14.2605685224491,6987208,133999721,70401
108.206602979061,14.2604379272906,6987208,133999723,70401
108.206602979061,14.2605685224491,6987208,133999724,70401
108.206602979061,14.2606991175319,6987208,133999725,70401
108.206737726354,14.2603073320564,6987208,133999727,70401
108.206737726354,14.2604379272906,6987208,133999728,70401
108.206737726354,14.2605685224491,6987208,133999729,70401
108.206737726354,14.2606991175319,6987208,133999730,70401
108.206737726354,14.2608297125391,6987208,133999731,70401
108.206737726354,14.2609603074707,6987208,133999732,70401
108.206872473646,14.2603073320564,6987208,133999733,70401
108.206872473646,14.2604379272906,6987208,133999734,70401
108.206872473646,14.2605685224491,6987208,133999735,70401
108.206872473646,14.2606991175319,6987208,133999736,70401
108.206872473646,14.2608297125391,6987208,133999737,70401
108.206872473646,14.2609603074707,6987208,133999738,70401
108.207007220939,14.2604379272906,6987208,133999739,70401
108.207007220939,14.2605685224491,6987208,133999740,70401
108.207007220939,14.2606991175319,6987208,133999741,70401
108.207007220939,14.2608297125391,6987208,133999742,70401
108.207141968232,14.2605685224491,6987208,133999743,70401
108.207141968232,14.2606991175319,6987208,133999744,70401
108.9061985,12.34762825,6686431,116894517,70402
104.9864406,18.96442062,6686448,116894904,70402
104.9864406,18.96454806,6686448,116894905,70402
104.9865754,18.96429319,6686448,116894906,70402
104.9865754,18.96442062,6686448,116894907,70402
104.9865754,18.96454806,6686448,116894908,70402
104.9865754,18.96467549,6686448,116894909,70402
104.9867101,18.96416576,6686448,116894910,70402
104.9867101,18.96429319,6686448,116894911,70402
104.9867101,18.96442062,6686448,116894912,70402
104.9867101,18.96454806,6686448,116894913,70402
104.9867101,18.96467549,6686448,116894914,70402
104.9867101,18.96480292,6686448,116894915,70402
104.9868449,18.96416576,6686448,116894916,70402
104.9868449,18.96429319,6686448,116894917,70402
104.9868449,18.96442062,6686448,116894918,70402
104.9868449,18.96454806,6686448,116894919,70402
104.9868449,18.96467549,6686448,116894920,70402
104.9868449,18.96480292,6686448,116894921,70402
104.9869796,18.96429319,6686448,116894922,70402
104.9869796,18.96442062,6686448,116894923,70402
104.9869796,18.96454806,6686448,116894924,70402
104.9869796,18.96467549,6686448,116894925,70402
104.9871144,18.96442062,6686448,116894926,70402
104.9871144,18.96454806,6686448,116894927,70402
106.4650508,17.19111948,6686492,116895971,70403
106.4651856,17.19047584,6686492,116895972,70403
106.4651856,17.19060457,6686492,116895973,70403
106.4651856,17.1907333,6686492,116895974,70403
106.4651856,17.19086202,6686492,116895975,70403
106.4651856,17.19099075,6686492,116895976,70403
106.4651856,17.19111948,6686492,116895977,70403
106.4653203,17.19060457,6686492,116895978,70403
106.4653203,17.1907333,6686492,116895979,70403
106.4653203,17.19086202,6686492,116895980,70403
106.4654551,17.1907333,6686492,116895982,70403
106.4654551,17.19086202,6686492,116895983,70403
106.4973485,21.25595659,6686500,116896158,70403
105.1515873,19.62342971,6686510,116896405,70403
105.151722,19.62342971,6686510,116896410,70403
105.151722,19.62355663,6686510,116896411,70403
105.1518568,19.62355663,6686510,116896414,70403
105.1518568,19.62368355,6686510,116896415,70403
107.785589679061,15.0097346751451,6686564,116897690,70404
107.785589679061,15.0098648250682,6686564,116897691,70404
107.785589679061,15.009994974912,6686564,116897692,70404
107.785589679061,15.0101251246765,6686564,116897693,70404
107.785724426354,15.0096045251427,6686564,116897694,70404
107.785724426354,15.0097346751451,6686564,116897695,70404
107.785724426354,15.0098648250682,6686564,116897696,70404
107.785724426354,15.009994974912,6686564,116897697,70404
107.785724426354,15.0101251246765,6686564,116897698,70404
107.785724426354,15.0102552743618,6686564,116897699,70404
107.785859173646,15.0096045251427,6686564,116897700,70404
107.785859173646,15.0097346751451,6686564,116897701,70404
107.785859173646,15.0098648250682,6686564,116897702,70404
107.785859173646,15.009994974912,6686564,116897703,70404
107.785859173646,15.0101251246765,6686564,116897704,70404
107.785859173646,15.0102552743618,6686564,116897705,70404
107.785993920939,15.0097346751451,6686564,116897706,70404
107.785993920939,15.0098648250682,6686564,116897707,70404
107.785993920939,15.009994974912,6686564,116897708,70404
107.785993920939,15.0101251246765,6686564,116897709,70404
107.786128668232,15.0098648250682,6686564,116897710,70404
107.786128668232,15.009994974912,6686564,116897711,70404
107.201636831768,21.2543222890871,6686565,116897712,70404
107.201636831768,21.2544478708861,6686565,116897713,70404
107.201771579061,21.2541967071811,6686565,116897714,70404
107.201771579061,21.2543222890871,6686565,116897715,70404
107.201771579061,21.2544478708861,6686565,116897716,70404
107.201906326354,21.254071125168,6686565,116897718,70404
107.201906326354,21.2541967071811,6686565,116897719,70404
107.201906326354,21.2543222890871,6686565,116897720,70404
107.201906326354,21.2544478708861,6686565,116897721,70404
107.202041073646,21.254071125168,6686565,116897724,70404
107.202041073646,21.2541967071811,6686565,116897725,70404
107.202041073646,21.2543222890871,6686565,116897726,70404
107.202175820939,21.2541967071811,6686565,116897730,70404
108.598348331768,13.8315258100043,6686634,116899368,70404
108.598348331768,13.8316566499773,6686634,116899369,70404
108.598483079061,13.8313949699576,6686634,116899370,70404
108.598483079061,13.8315258100043,6686634,116899371,70404
108.598483079061,13.8316566499773,6686634,116899372,70404
108.598483079061,13.8317874898769,6686634,116899373,70404
108.598617826354,13.8312641298374,6686634,116899374,70404
108.598617826354,13.8313949699576,6686634,116899375,70404
108.598617826354,13.8315258100043,6686634,116899376,70404
108.598617826354,13.8316566499773,6686634,116899377,70404
108.598617826354,13.8317874898769,6686634,116899378,70404
108.598617826354,13.8319183297028,6686634,116899379,70404
108.598752573646,13.8312641298374,6686634,116899380,70404
108.598752573646,13.8313949699576,6686634,116899381,70404
108.598752573646,13.8315258100043,6686634,116899382,70404
108.598752573646,13.8316566499773,6686634,116899383,70404
108.598752573646,13.8317874898769,6686634,116899384,70404
108.598752573646,13.8319183297028,6686634,116899385,70404
108.598887320939,13.8313949699576,6686634,116899386,70404
108.598887320939,13.8315258100043,6686634,116899387,70404
108.598887320939,13.8316566499773,6686634,116899388,70404
108.598887320939,13.8317874898769,6686634,116899389,70404
108.599022068232,13.8315258100043,6686634,116899390,70404
108.599022068232,13.8316566499773,6686634,116899391,70404
108.870473031768,14.7589820192886,6686642,116899560,70404
108.870473031768,14.7591123206919,6686642,116899561,70404
108.870607779061,14.7589820192886,6686642,116899563,70404
108.870607779061,14.7591123206919,6686642,116899564,70404
108.870607779061,14.7592426220172,6686642,116899565,70404
108.870742526354,14.7589820192886,6686642,116899568,70404
108.870742526354,14.7591123206919,6686642,116899569,70404
108.870742526354,14.7592426220172,6686642,116899570,70404
107.273284,12.07538629,6687008,116908350,70408
107.2734188,12.07538629,6687008,116908356,70408
107.8271825,15.78227537,6991020,134027644,70429
107.8271825,15.78240503,6991020,134027645,70429
107.8273173,15.7821457,6991020,134027646,70429
107.8273173,15.78227537,6991020,134027647,70429
107.8273173,15.78240503,6991020,134027648,70429
107.8273173,15.7825347,6991020,134027649,70429
107.827452,15.78240503,6991020,134027653,70429
107.827452,15.7825347,6991020,134027654,70429
107.827452,15.78266437,6991020,134027655,70429
109.2085225,13.66134534,6991101,134029588,70430
109.2085225,13.66147628,6991101,134029589,70430
109.2086573,13.66121441,6991101,134029590,70430
109.2086573,13.66134534,6991101,134029591,70430
109.2086573,13.66147628,6991101,134029592,70430
109.2086573,13.66160721,6991101,134029593,70430
109.208792,13.66108347,6991101,134029594,70430
109.208792,13.66121441,6991101,134029595,70430
109.208792,13.66134534,6991101,134029596,70430
109.208792,13.66147628,6991101,134029597,70430
109.208792,13.66160721,6991101,134029598,70430
109.208792,13.66173815,6991101,134029599,70430
109.2089268,13.66108347,6991101,134029600,70430
109.2089268,13.66121441,6991101,134029601,70430
109.2089268,13.66134534,6991101,134029602,70430
109.2089268,13.66147628,6991101,134029603,70430
109.2089268,13.66160721,6991101,134029604,70430
109.2089268,13.66173815,6991101,134029605,70430
109.2090615,13.66121441,6991101,134029606,70430
109.2090615,13.66134534,6991101,134029607,70430
109.2090615,13.66147628,6991101,134029608,70430
109.2090615,13.66160721,6991101,134029609,70430
109.2091963,13.66134534,6991101,134029610,70430
109.2091963,13.66147628,6991101,134029611,70430
107.4377496,12.13279225,6686422,116894280,70402
107.4380191,12.13318746,6686422,116894291,70402
107.4381539,12.13318746,6686422,116894297,70402
107.4382886,12.13305573,6686422,116894301,70402
107.4384234,12.13292399,6686422,116894303,70402
108.4497056,15.00419909,6686413,116894072,70402
108.4498404,15.00432925,6686413,116894079,70402
107.631136,12.16163251,6686479,116895655,70403
107.6312708,12.16163251,6686479,116895661,70403
107.6314055,12.16163251,6686479,116895666,70403
106.849994131768,17.10829673762,6686558,116897544,70404
106.849994131768,17.1084255223577,6686558,116897545,70404
106.850128879061,17.108167952793,6686558,116897546,70404
106.850128879061,17.10829673762,6686558,116897547,70404
106.850128879061,17.1084255223577,6686558,116897548,70404
106.850128879061,17.1085543070064,6686558,116897549,70404
106.850263626354,17.1080391678771,6686558,116897550,70404
106.850263626354,17.108167952793,6686558,116897551,70404
106.850263626354,17.10829673762,6686558,116897552,70404
106.850263626354,17.1084255223577,6686558,116897553,70404
106.850263626354,17.1085543070064,6686558,116897554,70404
106.850263626354,17.108683091566,6686558,116897555,70404
106.850398373646,17.1080391678771,6686558,116897556,70404
106.850398373646,17.108167952793,6686558,116897557,70404
106.850398373646,17.10829673762,6686558,116897558,70404
106.850533120939,17.108167952793,6686558,116897562,70404
107.351266779061,11.7909524261914,6686631,116899301,70404
107.351401526354,11.7909524261914,6686631,116899306,70404
107.351401526354,11.7910843302398,6686631,116899307,70404
107.351536273646,11.7909524261914,6686631,116899312,70404
107.351536273646,11.7910843302398,6686631,116899313,70404
107.351671020939,11.7909524261914,6686631,116899317,70404
107.466221673646,14.0388652937837,6987119,133997597,70402
107.466356420939,14.0389960163261,6987119,133997603,70402
107.466491168232,14.039126738794,6987119,133997607,70402
106.850398373646,17.1085543070064,6686558,116897560,70404
106.850398373646,17.108683091566,6686558,116897561,70404
106.850533120939,17.1084255223577,6686558,116897564,70404
106.850533120939,17.1085543070064,6686558,116897565,70404
106.850667868232,17.10829673762,6686558,116897566,70404
106.850667868232,17.1084255223577,6686558,116897567,70404
104.8138001,19.29297977,6686716,116901336,70405
104.8138001,19.29310695,6686716,116901337,70405
104.8139349,19.29285259,6686716,116901338,70405
104.8139349,19.29297977,6686716,116901339,70405
104.8139349,19.29310695,6686716,116901340,70405
104.8139349,19.29323413,6686716,116901341,70405
104.8140696,19.29272541,6686716,116901342,70405
104.8142044,19.29272541,6686716,116901348,70405
104.8142044,19.29285259,6686716,116901349,70405
104.8143391,19.29285259,6686716,116901354,70405
104.8143391,19.29297977,6686716,116901355,70405
104.8143391,19.29310695,6686716,116901356,70405
104.8143391,19.29323413,6686716,116901357,70405
104.8144739,19.29297977,6686716,116901358,70405
104.8144739,19.29310695,6686716,116901359,70405
107.9728599,14.82439019,6686870,116905032,70407
107.9728599,14.82452045,6686870,116905033,70407
107.9729947,14.82425993,6686870,116905034,70407
107.9729947,14.82439019,6686870,116905035,70407
107.9729947,14.82452045,6686870,116905036,70407
107.9729947,14.82465071,6686870,116905037,70407
107.9731294,14.82412966,6686870,116905038,70407
107.9731294,14.82425993,6686870,116905039,70407
107.9731294,14.82439019,6686870,116905040,70407
107.9731294,14.82452045,6686870,116905041,70407
107.9731294,14.82465071,6686870,116905042,70407
107.9731294,14.82478098,6686870,116905043,70407
107.9732642,14.82412966,6686870,116905044,70407
107.9732642,14.82425993,6686870,116905045,70407
107.9732642,14.82439019,6686870,116905046,70407
107.9732642,14.82452045,6686870,116905047,70407
107.9732642,14.82465071,6686870,116905048,70407
107.9733989,14.82425993,6686870,116905050,70407
107.9733989,14.82439019,6686870,116905051,70407
107.9733989,14.82452045,6686870,116905052,70407
107.9735337,14.82439019,6686870,116905054,70407
107.273284,12.07604511,6687008,116908355,70408
107.2734188,12.07604511,6687008,116908361,70408
106.555500068232,11.4703264880558,6987178,133999024,70401
107.3569548,12.04988506,6686440,116894712,70402
107.3574938,12.05001684,6686440,116894732,70402
